X,Y,truck_name,repair_type,date_fixed,date_fixed1,address,activity_type,longitude,latitude,FID
-76.1835716541753,43.0473402063429,285             ,SNOW & ICE,2017/03/13 04:30:42+00,2017/03/13 04:30:42+00,101 EMERSON AVE & TOMPKINS ST                     ,    ,-76.1835716541753,43.0473402063429,132
-76.1900687550661,43.0304566029882,210             ,SNOW & ICE,2017/03/13 04:30:43+00,2017/03/13 04:30:44+00,2224 BELLEVUE AVE                                 ,    ,-76.1900687550661,43.0304566029882,133
-76.1239756336035,43.0301409054892,286             ,SNOW & ICE,2017/03/13 04:30:44+00,2017/03/13 04:30:45+00,1056 ACKERMAN AVE & BROAD ST                      ,    ,-76.1239756336035,43.0301409054892,134
-76.1837797542369,43.0472574063196,285             ,SNOW & ICE,2017/03/13 04:30:46+00,2017/03/13 04:30:46+00,101 EMERSON AVE & TOMPKINS ST                     ,    Start Moving,-76.1837797542369,43.0472574063196,135
-76.124045733626,43.0301374054858,286             ,SNOW & ICE,2017/03/13 04:30:46+00,2017/03/13 04:30:47+00,1056 ACKERMAN AVE & BROAD ST                      ,    Stop Moving,-76.124045733626,43.0301374054858,136
-76.1438077415218,43.0507719085142,265             ,SNOW & ICE,2017/03/13 04:30:47+00,2017/03/13 04:30:48+00,600 ERIE BLVD E SYRACUSE 13202                    ,    ,-76.1438077415218,43.0507719085142,137
-76.1113287313176,43.0554336106275,179             ,SNOW & ICE,2017/03/13 04:30:48+00,2017/03/13 04:30:49+00,1820 EB I 690 SYRACUSE 13210                      ,    ,-76.1113287313176,43.0554336106275,138
-76.1839766542953,43.047181606298,285             ,SNOW & ICE,2017/03/13 04:30:49+00,2017/03/13 04:30:49+00,101 EMERSON AVE & TOMPKINS ST                     ,    Plow Up,-76.1839766542953,43.047181606298,139
-76.1240189336177,43.0301421054877,286             ,SNOW & ICE,2017/03/13 04:30:50+00,2017/03/13 04:30:51+00,1056 ACKERMAN AVE & BROAD ST                      ,    ,-76.1240189336177,43.0301421054877,140
-76.143473241413,43.0507682085264,265             ,SNOW & ICE,2017/03/13 04:30:55+00,2017/03/13 04:30:55+00,620 ERIE BLVD E SYRACUSE 13202                    ,    Spreader On,-76.143473241413,43.0507682085264,141
-76.1433612413769,43.0507711085313,265             ,SNOW & ICE,2017/03/13 04:30:56+00,2017/03/13 04:30:57+00,626 ERIE BLVD E SYRACUSE 13202                    ,    Start Moving,-76.1433612413769,43.0507711085313,142
-76.1678547480377,43.0329121043005,283             ,SNOW & ICE,2017/03/13 04:30:58+00,2017/03/13 04:30:58+00,907 BELLEVUE AVE                                  ,    Start Moving,-76.1678547480377,43.0329121043005,143
-76.1238091335523,43.0301794055027,286             ,SNOW & ICE,2017/03/13 04:31:03+00,2017/03/13 04:31:04+00,1056 ACKERMAN AVE & BROAD ST                      ,    ,-76.1238091335523,43.0301794055027,144
-76.1424456410805,43.0507814085686,265             ,SNOW & ICE,2017/03/13 04:31:07+00,2017/03/13 04:31:08+00,627 WATER ST E & ALMOND ST &                      ,    Spreader Off,-76.1424456410805,43.0507814085686,145
-76.1394586404736,43.0558146096091,178             ,SNOW & ICE,2017/03/13 04:31:08+00,2017/03/13 04:31:08+00,713 LODI ST & WAYNE ST                            ,    ,-76.1394586404736,43.0558146096091,146
-76.1423991410652,43.0507782085698,265             ,SNOW & ICE,2017/03/13 04:31:09+00,2017/03/13 04:31:09+00,627 WATER ST E & ALMOND ST &                      ,    Stop Moving,-76.1423991410652,43.0507782085698,147
-76.1673077478663,43.0329971043373,283             ,SNOW & ICE,2017/03/13 04:31:09+00,2017/03/13 04:31:09+00,901 BELLEVUE AVE                                  ,    Stop Moving,-76.1673077478663,43.0329971043373,148
-76.1853967547177,43.0466504061454,285             ,SNOW & ICE,2017/03/13 04:31:10+00,2017/03/13 04:31:10+00,432 TOMPKINS ST & MILTON AVE                      ,    Stop Moving,-76.1853967547176,43.0466504061454,149
-76.1238602335979,43.030583605575,286             ,SNOW & ICE,2017/03/13 04:31:12+00,2017/03/13 04:31:13+00,1048 ACKERMAN AVE                                 ,    Start Moving,-76.1238602335979,43.030583605575,150
-76.1644674464796,43.0265301032584,263             ,SNOW & ICE,2017/03/13 04:31:13+00,2017/03/13 04:31:13+00,116 ONONDAGA PARK DR SYRACUSE 13207               ,    ,-76.1644674464796,43.0265301032584,151
-76.1670841477996,43.0330781043608,283             ,SNOW & ICE,2017/03/13 04:31:15+00,2017/03/13 04:31:15+00,900 BELLEVUE AVE & MALCOLM ST                     ,    Spreader Off,-76.1670841477996,43.0330781043608,152
-76.1381252400097,43.0553797095808,178             ,SNOW & ICE,2017/03/13 04:31:21+00,2017/03/13 04:31:21+00,303-05 GREEN ST                                   ,    ,-76.1381252400097,43.0553797095808,153
-76.1934702560412,43.0286794025297,210             ,SNOW & ICE,2017/03/13 04:31:22+00,2017/03/13 04:31:23+00,100 WINKWORTH PKWY & BELLEVUE                     ,    Spreader On,-76.1934702560412,43.0286794025297,154
-76.1668372477219,43.0331107043764,283             ,SNOW & ICE,2017/03/13 04:31:24+00,2017/03/13 04:31:24+00,900 BELLEVUE AVE & MALCOLM ST                     ,    Plow Down,-76.1668372477219,43.0331107043764,155
-76.1665631476323,43.0331011043853,283             ,SNOW & ICE,2017/03/13 04:31:27+00,2017/03/13 04:31:27+00,100 SUMMIT AVE & BELLEVUE AVE                     ,    Spreader On,-76.1665631476323,43.0331011043853,156
-76.1417901391314,43.0266396041563,267             ,SNOW & ICE,2017/03/13 04:31:30+00,2017/03/13 04:31:31+00,202 ELIZABETH ST & GARFIELD A                     ,    Stop Moving,-76.1417901391314,43.0266396041563,157
-76.1445812438233,43.0792326137119,216             ,SNOW & ICE,2017/03/13 04:31:31+00,2017/03/13 04:31:31+00,1700 COURT ST & LOMA AVE                          ,    ,-76.1445812438233,43.0792326137119,158
-76.1856211547898,43.046641606135,285             ,SNOW & ICE,2017/03/13 04:31:32+00,2017/03/13 04:31:32+00,432 TOMPKINS ST & MILTON AVE                      ,    Start Moving,-76.1856211547898,43.0466416061351,159
-76.1663609475637,43.0330596043855,283             ,SNOW & ICE,2017/03/13 04:31:32+00,2017/03/13 04:31:32+00,123 MALCOLM ST                                    ,    Start Moving,-76.1663609475637,43.0330596043855,160
-76.1422127410046,43.0507759085766,265             ,SNOW & ICE,2017/03/13 04:31:34+00,2017/03/13 04:31:35+00,627 WATER ST E & ALMOND ST &                      ,    Start Moving,-76.1422127410046,43.0507759085766,161
-76.141794439135,43.0266707041619,267             ,SNOW & ICE,2017/03/13 04:31:35+00,2017/03/13 04:31:36+00,202 ELIZABETH ST & GARFIELD A                     ,    ,-76.141794439135,43.0266707041619,162
-76.1662422474989,43.0326951043231,283             ,SNOW & ICE,2017/03/13 04:31:40+00,2017/03/13 04:31:40+00,105 SUMMIT AVE                                    ,    Spreader Off,-76.166242247499,43.0326951043231,163
-76.1417357391222,43.0267574041801,267             ,SNOW & ICE,2017/03/13 04:31:42+00,2017/03/13 04:31:42+00,355 GARFIELD AVE & ELIZABETH                      ,    ,-76.1417357391222,43.0267574041801,164
-76.1113419313218,43.0554314106266,179             ,SNOW & ICE,2017/03/13 04:31:48+00,2017/03/13 04:31:49+00,1820 EB I 690 SYRACUSE 13210                      ,    ,-76.1113419313218,43.0554314106266,165
-76.1414431390293,43.0267861041967,267             ,SNOW & ICE,2017/03/13 04:31:50+00,2017/03/13 04:31:50+00,355 GARFIELD AVE & ELIZABETH                      ,    Start Moving,-76.1414431390293,43.0267861041967,166
-76.1661694474119,43.0318131041638,283             ,SNOW & ICE,2017/03/13 04:31:51+00,2017/03/13 04:31:51+00,113 SUMMIT AVE                                    ,    Spreader On,-76.1661694474119,43.0318131041638,167
-76.1390817399857,43.0507357086904,265             ,SNOW & ICE,2017/03/13 04:31:57+00,2017/03/13 04:31:57+00,815 ERIE BLVD E                                   ,    Spreader On,-76.1390817399857,43.0507357086905,168
-76.141126638929,43.0268182042149,267             ,SNOW & ICE,2017/03/13 04:32:00+00,2017/03/13 04:32:00+00,215-17 ELIZABETH ST                               ,    Stop Moving,-76.141126638929,43.0268182042149,169
-76.1660959473078,43.0306984039617,283             ,SNOW & ICE,2017/03/13 04:32:03+00,2017/03/13 04:32:03+00,207-09 SUMMIT AVE                                 ,    Spreader Off,-76.1660959473078,43.0306984039617,170
-76.1410792389139,43.0268222042174,267             ,SNOW & ICE,2017/03/13 04:32:04+00,2017/03/13 04:32:04+00,215-17 ELIZABETH ST                               ,    Spreader On,-76.1410792389139,43.0268222042174,171
-76.1660682472733,43.0303446038977,283             ,SNOW & ICE,2017/03/13 04:32:07+00,2017/03/13 04:32:07+00,213 SUMMIT AVE                                    ,    Spreader On,-76.1660682472733,43.0303446038977,172
-76.1242911340688,43.0351907064054,286             ,SNOW & ICE,2017/03/13 04:32:12+00,2017/03/13 04:32:13+00,842 ACKERMAN AVE                                  ,    ,-76.1242911340688,43.0351907064054,173
-76.1644609464763,43.0265126032555,263             ,SNOW & ICE,2017/03/13 04:32:13+00,2017/03/13 04:32:13+00,117 ONONDAGA PARK DR SYRACUSE 13207               ,    ,-76.1644609464763,43.0265126032555,174
-76.1335306386639,43.0573971101293,178             ,SNOW & ICE,2017/03/13 04:32:14+00,2017/03/13 04:32:14+00,401 OAK ST & GREEN ST                             ,    ,-76.1335306386639,43.0573971101293,175
-76.1417079391148,43.0267802041854,267             ,SNOW & ICE,2017/03/13 04:32:15+00,2017/03/13 04:32:15+00,355 GARFIELD AVE & ELIZABETH                      ,    Start Moving,-76.1417079391148,43.0267802041854,176
-76.166000147185,43.0294239037311,283             ,SNOW & ICE,2017/03/13 04:32:17+00,2017/03/13 04:32:17+00,311 SUMMIT AVE                                    ,    Spreader Off,-76.166000147185,43.0294239037311,177
-76.1418151391415,43.0266677041605,267             ,SNOW & ICE,2017/03/13 04:32:19+00,2017/03/13 04:32:20+00,202 ELIZABETH ST & GARFIELD A                     ,    ,-76.1418151391415,43.0266677041605,178
-76.1940854560075,43.0254411019106,210             ,SNOW & ICE,2017/03/13 04:32:22+00,2017/03/13 04:32:23+00,300 WINKWORTH PKWY                                ,    ,-76.1940854560075,43.0254411019106,179
-76.1417471390896,43.0262527040869,267             ,SNOW & ICE,2017/03/13 04:32:26+00,2017/03/13 04:32:26+00,410 GARFIELD AVE                                  ,    Spreader Off,-76.1417471390896,43.0262527040869,180
-76.1658474470762,43.0286002035856,283             ,SNOW & ICE,2017/03/13 04:32:27+00,2017/03/13 04:32:27+00,314 SUMMIT AVE & CROSSETT ST                      ,    Spreader On,-76.1658474470762,43.0286002035856,181
-76.1445617438173,43.0792374137135,216             ,SNOW & ICE,2017/03/13 04:32:31+00,2017/03/13 04:32:31+00,1700 COURT ST & LOMA AVE                          ,    ,-76.1445617438173,43.0792374137135,182
-76.1876457556509,43.0494754065772,285             ,SNOW & ICE,2017/03/13 04:32:32+00,2017/03/13 04:32:32+00,306 MILTON AVE                                    ,    ,-76.1876457556509,43.0494754065772,183
-76.1413147389387,43.0261046040763,267             ,SNOW & ICE,2017/03/13 04:32:36+00,2017/03/13 04:32:36+00,411-17 GARFIELD AVE & COLVIN ST                   ,    ,-76.1413147389387,43.0261046040764,184
-76.1407036387443,43.0261584041099,267             ,SNOW & ICE,2017/03/13 04:32:43+00,2017/03/13 04:32:43+00,325 COLVIN ST E                                   ,    Spreader On,-76.1407036387443,43.0261584041099,185
-76.1879547557815,43.0498966066425,285             ,SNOW & ICE,2017/03/13 04:32:43+00,2017/03/13 04:32:44+00,400 MILTON AVE & HAMILTON ST                      ,    Stop Moving,-76.1879547557815,43.0498966066425,186
-76.1962031566644,43.0250261017522,210             ,SNOW & ICE,2017/03/13 04:32:44+00,2017/03/13 04:32:45+00,310 WINKWORTH PKWY & WESTWOOD                     ,    Spreader Off,-76.1962031566644,43.0250261017522,187
-76.1667017473058,43.0279402034312,283             ,SNOW & ICE,2017/03/13 04:32:44+00,2017/03/13 04:32:44+00,130 CROSSETT ST                                   ,    Spreader Off,-76.1667017473058,43.0279402034312,188
-76.1405546386898,43.0260727040999,267             ,SNOW & ICE,2017/03/13 04:32:47+00,2017/03/13 04:32:47+00,310 COLVIN ST E & DOUGALL AVE                     ,    ,-76.1405546386898,43.0260727040999,189
-76.1113516313257,43.0554427106283,179             ,SNOW & ICE,2017/03/13 04:32:48+00,2017/03/13 04:32:49+00,1820 EB I 690 SYRACUSE 13210                      ,    ,-76.1113516313257,43.0554427106283,190
-76.1674187475321,43.0278527033873,283             ,SNOW & ICE,2017/03/13 04:32:52+00,2017/03/13 04:32:52+00,179 BEVERLY RD & CROSSETT ST                      ,    Spreader On,-76.1674187475321,43.0278527033873,191
-76.188180455881,43.0502607067007,285             ,SNOW & ICE,2017/03/13 04:32:54+00,2017/03/13 04:32:54+00,404 MILTON AVE                                    ,    Start Moving,-76.188180455881,43.0502607067007,192
-76.1321492377286,43.0506292089392,265             ,SNOW & ICE,2017/03/13 04:32:55+00,2017/03/13 04:32:56+00,1145-53 ERIE BLVD E & WALNUT AVE                  ,    Stop Moving,-76.1321492377286,43.0506292089392,193
-76.1675432475875,43.0280617034209,283             ,SNOW & ICE,2017/03/13 04:32:58+00,2017/03/13 04:32:58+00,179 BEVERLY RD & CROSSETT ST                      ,    ,-76.1675432475875,43.0280617034209,194
-76.1243779343226,43.0383307069793,286             ,SNOW & ICE,2017/03/13 04:32:58+00,2017/03/13 04:32:59+00,401 CLARENDON ST & ACKERMAN A                     ,    ,-76.1243779343226,43.0383307069793,195
-76.1404832386015,43.0251666039361,267             ,SNOW & ICE,2017/03/13 04:33:04+00,2017/03/13 04:33:04+00,110 DOUGALL AVE & ELK ST                          ,    ,-76.1404832386015,43.0251666039361,196
-76.1411357388141,43.0251782039129,267             ,SNOW & ICE,2017/03/13 04:33:13+00,2017/03/13 04:33:13+00,215 ELK ST & GARFIELD AVE                         ,    ,-76.1411357388141,43.0251782039129,197
-76.1315699378795,43.055338609827,178             ,SNOW & ICE,2017/03/13 04:33:13+00,2017/03/13 04:33:13+00,805 HAWLEY AVE                                    ,    ,-76.1315699378795,43.055338609827,198
-76.1644639464765,43.0265021032534,263             ,SNOW & ICE,2017/03/13 04:33:13+00,2017/03/13 04:33:13+00,117 ONONDAGA PARK DR SYRACUSE 13207               ,    ,-76.1644639464765,43.0265021032534,199
-76.1233491339866,43.0383006070136,286             ,SNOW & ICE,2017/03/13 04:33:14+00,2017/03/13 04:33:15+00,437 CLARENDON ST                                  ,    ,-76.1233491339866,43.0383006070136,200
-76.112128932505,43.0683292129659,208             ,SNOW & ICE,2017/03/13 04:33:17+00,2017/03/13 04:24:12+00,2400-10 JAMES ST & STAFFORD AVE                   ,    ,-76.112128932505,43.0683292129659,201
-76.112128932505,43.0683292129659,208             ,SNOW & ICE,2017/03/13 04:33:19+00,2017/03/13 04:24:12+00,2400-10 JAMES ST & STAFFORD AVE                   ,    Ignition On,-76.112128932505,43.0683292129659,202
-76.1891031562739,43.0515589069034,285             ,SNOW & ICE,2017/03/13 04:33:19+00,2017/03/13 04:33:19+00,1641 GENESEE ST W & MILTON AVE                    ,    Plow Down,-76.1891031562739,43.0515589069034,203
-76.1319876376754,43.0506187089435,265             ,SNOW & ICE,2017/03/13 04:33:25+00,2017/03/13 04:33:26+00,790 CANAL ST & WALNUT AVE                         ,    Start Moving,-76.1319876376754,43.0506187089435,204
-76.1892789563511,43.0518381069479,285             ,SNOW & ICE,2017/03/13 04:33:27+00,2017/03/13 04:33:28+00,1641 GENESEE ST W & MILTON AVE                    ,    Stop Moving,-76.1892789563511,43.0518381069479,205
-76.1413062389313,43.0260396040647,267             ,SNOW & ICE,2017/03/13 04:33:27+00,2017/03/13 04:33:27+00,411-17 GARFIELD AVE & COLVIN ST                   ,    Spreader Off,-76.1413062389313,43.0260396040647,206
-76.1445609438165,43.0792291137121,216             ,SNOW & ICE,2017/03/13 04:33:31+00,2017/03/13 04:33:31+00,1700 COURT ST & LOMA AVE                          ,    ,-76.1445609438165,43.0792291137121,207
-76.1676082477699,43.0303032038305,283             ,SNOW & ICE,2017/03/13 04:33:33+00,2017/03/13 04:33:33+00,136 STOLP AVE                                     ,    Plow Up,-76.1676082477699,43.0303032038305,208
-76.1893952563942,43.051912706957,285             ,SNOW & ICE,2017/03/13 04:33:35+00,2017/03/13 04:33:35+00,1640 GENESEE ST W & MILTON AVE                    ,    Plow Up,-76.1893952563942,43.051912706957,209
-76.1672676476617,43.0303342038493,283             ,SNOW & ICE,2017/03/13 04:33:37+00,2017/03/13 04:33:37+00,122 STOLP AVE                                     ,    Spreader Off,-76.1672676476617,43.0303342038493,210
-76.1406404387221,43.0261352041081,267             ,SNOW & ICE,2017/03/13 04:33:38+00,2017/03/13 04:33:39+00,325 COLVIN ST E                                   ,    ,-76.1406404387221,43.0261352041081,211
-76.1232226338278,43.0366611067171,286             ,SNOW & ICE,2017/03/13 04:33:41+00,2017/03/13 04:33:42+00,701-03 EUCLID AVE & LANCASTER AV                  ,    ,-76.1232226338278,43.0366611067171,212
-76.1898047565187,43.05179760692,285             ,SNOW & ICE,2017/03/13 04:33:42+00,2017/03/13 04:33:42+00,1700 GENESEE ST W & MILTON AVE                    ,    Start Moving,-76.1898047565187,43.05179760692,213
-76.1233647338711,43.0366224067045,286             ,SNOW & ICE,2017/03/13 04:33:44+00,2017/03/13 04:33:45+00,615-17 EUCLID AVE                                 ,    Stop Moving,-76.1233647338711,43.0366224067045,214
-76.2012481582351,43.0241174013895,210             ,SNOW & ICE,2017/03/13 04:33:44+00,2017/03/13 04:33:45+00,224 BROADVIEW DR & WINKWORTH                      ,    ,-76.2012481582351,43.0241174013895,215
